country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Saudi Arabia,SAU,2/19/2021,,,,,10419,,,,299,Pfizer/BioNTech,Saudi Health Council,https://covid19.moh.gov.sa/
Saudi Arabia,SAU,2/20/2021,,,,,12661,,,,364,Pfizer/BioNTech,Saudi Health Council,https://covid19.moh.gov.sa/
Saudi Arabia,SAU,2/21/2021,,,,,14902,,,,428,Pfizer/BioNTech,Saudi Health Council,https://covid19.moh.gov.sa/
Saudi Arabia,SAU,2/22/2021,,,,,16128,,,,463,Pfizer/BioNTech,Saudi Health Council,https://covid19.moh.gov.sa/
Saudi Arabia,SAU,2/23/2021,,,,,17353,,,,498,Pfizer/BioNTech,Saudi Health Council,https://covid19.moh.gov.sa/
Saudi Arabia,SAU,2/24/2021,600798,,,,16934,1.73,,,486,Pfizer/BioNTech,Saudi Health Council,https://covid19.moh.gov.sa/
Saudi Arabia,SAU,2/25/2021,,,,,16926,,,,486,Pfizer/BioNTech,Saudi Health Council,https://covid19.moh.gov.sa/
Saudi Arabia,SAU,2/26/2021,639587,,,,17337,1.84,,,498,Pfizer/BioNTech,Saudi Health Council,https://covid19.moh.gov.sa/
Scotland,,12/13/2020,19008,19008,,,,0.35,0.35,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/14/2020,,,,,5884,,,,1077,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/15/2020,,,,,5884,,,,1077,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/16/2020,,,,,5884,,,,1077,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/17/2020,,,,,5884,,,,1077,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/18/2020,,,,,5884,,,,1077,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/19/2020,,,,,5884,,,,1077,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/20/2020,60196,60196,,,5884,1.1,1.1,,1077,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/21/2020,,,,,5748,,,,1052,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/22/2020,,,,,5612,,,,1027,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/23/2020,,,,,5476,,,,1002,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/24/2020,,,,,5339,,,,977,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/25/2020,,,,,5203,,,,952,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/26/2020,,,,,5067,,,,927,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/27/2020,94712,94712,,,4931,1.73,1.73,,903,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/28/2020,,,,,4665,,,,854,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/29/2020,,,,,4399,,,,805,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/30/2020,,,,,4133,,,,757,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/31/2020,,,,,3867,,,,708,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/1/2021,,,,,3601,,,,659,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/2/2021,,,,,3335,,,,610,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/3/2021,116192,116148,44,,3069,2.13,2.13,0,562,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/4/2021,,,,,3649,,,,668,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/5/2021,,,,,4230,,,,774,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/6/2021,,,,,4811,,,,881,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/7/2021,,,,,5392,,,,987,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/8/2021,,,,,5973,,,,1093,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/9/2021,,,,,6554,,,,1200,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/10/2021,166135,163377,2758,,7135,3.04,2.99,0.05,1306,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/11/2021,178799,175942,2857,12664,7925,3.27,3.22,0.05,1451,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/12/2021,194955,191965,2990,16156,9213,3.57,3.51,0.05,1686,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/13/2021,211397,208207,3190,16442,10543,3.87,3.81,0.06,1930,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/14/2021,228171,224840,3331,16774,11920,4.18,4.12,0.06,2182,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/15/2021,245436,241924,3512,17265,13367,4.49,4.43,0.06,2447,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/16/2021,263797,260140,3657,18361,14971,4.83,4.76,0.07,2740,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/17/2021,268689,264991,3698,4892,14651,4.92,4.85,0.07,2682,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/18/2021,288468,284582,3886,19779,15667,5.28,5.21,0.07,2868,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/19/2021,314079,309909,4170,25611,17018,5.75,5.67,0.08,3115,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/20/2021,339337,334871,4466,25258,18277,6.21,6.13,0.08,3345,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/21/2021,363143,358454,4689,23806,19282,6.65,6.56,0.09,3529,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/22/2021,385855,380667,5188,22712,20060,7.06,6.97,0.09,3672,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/23/2021,409421,404038,5383,23566,20803,7.49,7.4,0.1,3808,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/24/2021,420940,415402,5538,11519,21750,7.7,7.6,0.1,3981,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/25/2021,443960,437900,6060,23020,22213,8.13,8.02,0.11,4066,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/26/2021,468688,462092,6596,24728,22087,8.58,8.46,0.12,4043,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/27/2021,498441,491658,6783,29753,22729,9.12,9,0.12,4160,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/28/2021,522950,515855,7095,24509,22830,9.57,9.44,0.13,4179,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/29/2021,551008,543370,7638,28058,23593,10.09,9.95,0.14,4318,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/30/2021,574063,566269,7794,23055,23520,10.51,10.36,0.14,4305,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/31/2021,583746,575897,7849,9683,23258,10.68,10.54,0.14,4257,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/1/2021,619123,610778,8345,35377,25023,11.33,11.18,0.15,4580,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/2/2021,658020,649262,8758,38897,27047,12.04,11.88,0.16,4951,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/3/2021,703378,694347,9031,45358,29277,12.87,12.71,0.17,5359,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/4/2021,752041,742512,9529,48663,32727,13.77,13.59,0.17,5990,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/5/2021,796759,786427,10332,44718,35107,14.58,14.39,0.19,6426,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/6/2021,849848,839266,10582,53089,39398,15.56,15.36,0.19,7211,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/7/2021,877513,866823,10690,27665,41967,16.06,15.87,0.2,7682,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/8/2021,940379,928122,12257,62866,45894,17.21,16.99,0.22,8400,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/9/2021,998435,985569,12866,58056,48631,18.28,18.04,0.24,8901,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/10/2021,1061942,1048747,13195,63507,51223,19.44,19.2,0.24,9376,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/11/2021,1127191,1113625,13566,65249,53593,20.63,20.38,0.25,9810,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/12/2021,1187454,1173445,14009,60263,55814,21.74,21.48,0.26,10216,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/13/2021,1238055,1223774,14281,50601,55458,22.66,22.4,0.26,10151,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/14/2021,1269691,1255190,14501,31636,56025,23.24,22.97,0.27,10255,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/15/2021,1305141,1288004,17137,35450,52109,23.89,23.58,0.31,9538,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/16/2021,1340483,1320074,20409,35342,48864,24.54,24.16,0.37,8944,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/17/2021,1379135,1354966,24169,38652,45313,25.24,24.8,0.44,8294,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/18/2021,1415167,1386152,29015,36032,41139,25.9,25.37,0.53,7530,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/19/2021,1446116,1412643,33473,30949,36952,26.47,25.86,0.61,6764,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/20/2021,1467421,1431942,35479,21305,32767,26.86,26.21,0.65,5998,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/21/2021,1482830,1445488,37342,15409,30448,27.14,26.46,0.68,5573,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/22/2021,1508444,1465241,43203,25614,29043,27.61,26.82,0.79,5316,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/23/2021,1538198,1488077,50121,29754,28245,28.16,27.24,0.92,5170,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/24/2021,1572641,1515980,56661,34443,27644,28.79,27.75,1.04,5060,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/25/2021,1608269,1542929,65340,35628,27586,29.44,28.24,1.2,5049,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/26/2021,1642331,1570153,72178,34062,28031,30.06,28.74,1.32,5131,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Senegal,SEN,2/22/2021,0,0,,,,0,0,,,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1365605446904668165
Senegal,SEN,2/23/2021,82,82,,82,82,0,0,,5,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1365605446904668165
Senegal,SEN,2/24/2021,4087,4087,,4005,2044,0.02,0.02,,122,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1365605446904668165
Senegal,SEN,2/25/2021,11749,11749,,7662,3916,0.07,0.07,,234,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1365605446904668165
Senegal,SEN,2/26/2021,21641,21641,,9892,5410,0.13,0.13,,323,Sinopharm/Beijing,Ministry of Health,https://twitter.com/MinisteredelaS1/status/1365605446904668165
Serbia,SRB,1/8/2021,7000,7000,,,,0.1,0.1,,,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/9/2021,,,,,1150,,,,169,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/10/2021,9300,9300,,,1150,0.14,0.14,,169,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/11/2021,,,,,1503,,,,221,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/12/2021,,,,,1680,,,,247,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/13/2021,,,,,1785,,,,262,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/14/2021,18136,18136,,,1856,0.27,0.27,,273,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/15/2021,,,,,2221,,,,326,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/16/2021,,,,,2687,,,,395,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/17/2021,,,,,3153,,,,463,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/18/2021,,,,,3468,,,,510,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/19/2021,,,,,3783,,,,556,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/20/2021,44611,44611,,,4098,0.66,0.66,,602,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/21/2021,84832,84832,,40221,9528,1.25,1.25,,1400,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/22/2021,119711,119711,,34879,13880,1.76,1.76,,2040,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/23/2021,163355,163355,,43644,19485,2.4,2.4,,2864,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/24/2021,217800,217800,,54445,26632,3.2,3.2,,3914,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/25/2021,256521,256521,,38721,31534,3.77,3.77,,4634,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/26/2021,319504,319504,,62983,39901,4.7,4.7,,5864,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/27/2021,361830,361830,,42326,45317,5.32,5.32,,6660,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/28/2021,401556,401556,,39726,45246,5.9,5.9,,6649,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
Serbia,SRB,1/29/2021,430759,430759,,29203,44435,6.33,6.33,,6530,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/Коронавирус/story/3134/koronavirus-u-srbiji/4275357/koronavirus-kovid-19-vakcine-srbija-epidemija.html
